mode,forgetfulness,tiredness,recovery,intensity,groupSize,propensity,repeats,runaway,top5SharePct,top10Stability1Pct,top10Stability10Pct,top10Stability20Pct,totalPower,oligarchyScore
"habit",0.500000,0.400000,0.040000,0.180000,7,0,1,0,12.882388,40,20,10,56.973115,16.382388
"random",0.200000,0.300000,0.040000,0.180000,9,0,1,0,12.920170,10,10,10,76.864652,16.420170
"random",0.500000,0.400000,0.040000,0.180000,12,0,1,0,12.957143,0,0,10,64.182548,16.457143
"random",0.400000,0.200000,0.040000,0.180000,12,0,1,0,12.959191,20,30,10,70.689112,16.459191
"random",0.300000,0.200000,0.040000,0.180000,14,0,1,0,12.968582,30,40,10,86.375604,16.468582
"random",0.500000,0.300000,0.040000,0.180000,9,0,1,0,12.977768,20,10,10,60.186309,16.477768
"habit",0.500000,0.500000,0.040000,0.180000,9,0.400000,1,0,13.040377,10,10,10,59.117235,16.540377
"random",0.100000,0.500000,0.080000,0.180000,7,0,1,0,16.570991,40,10,0,3348.557517,16.570991
"random",0.300000,0.400000,0.120000,0.180000,7,0,1,0,16.577826,30,30,0,90.102855,16.577826
"habit",0.100000,0.400000,0.080000,0.180000,12,1,1,0,16.612721,30,10,0,7.972558834507448e+29,16.612721
"habit",0.300000,0.400000,0.120000,0.180000,4,1,1,0,13.150720,60,10,10,58.911393,16.650720
"habit",0.500000,0.300000,0.040000,0.180000,9,0,1,0,13.155398,20,10,10,60.140748,16.655398
"habit",0.400000,0.500000,0.040000,0.180000,4,1,1,0,13.169295,70,30,10,54.983608,16.669295
"habit",0.400000,0.300000,0.120000,0.180000,7,0,1,0,16.680004,40,10,0,79.795499,16.680004
"random",0.500000,0.400000,0.040000,0.180000,14,0,1,0,13.188360,20,10,10,69.085501,16.688360
"habit",0.400000,0.300000,0.040000,0.180000,9,1,1,0,13.198107,30,20,10,63.317090,16.698107
"habit",0.100000,0.200000,0.040000,0.180000,12,0.400000,1,0,13.222479,50,20,10,10181968.038974,16.722479
"habit",0.400000,0.300000,0.040000,0.180000,4,0.600000,1,0,13.266748,60,20,10,56.367904,16.766748
"habit",0.300000,0.400000,0.160000,0.180000,4,0,1,0,13.293720,60,40,10,58.903890,16.793720
"random",0.300000,0.200000,0.040000,0.180000,12,0,1,0,13.295407,30,40,10,78.714140,16.795407
"random",0.500000,0.400000,0.040000,0.180000,4,0,1,0,13.375349,60,20,10,55.007975,16.875349
"habit",0.200000,0.300000,0.040000,0.180000,14,1,1,0,13.411164,30,20,10,118.845586,16.911164
"habit",0.300000,0.200000,0.040000,0.180000,12,0.800000,1,0,13.430845,30,40,10,80.056886,16.930845
"random",0.400000,0.100000,0.120000,0.180000,4,0,1,0,13.465611,60,10,10,57.099841,16.965611
"habit",0.400000,0.500000,0.080000,0.180000,4,0,1,0,13.466038,60,30,10,56.396433,16.966038
"habit",0.100000,0.400000,0.040000,0.180000,4,0.200000,1,0,13.485879,60,20,10,76.250483,16.985879
"random",0.300000,0.300000,0.040000,0.180000,4,0,1,0,13.488725,60,10,10,58.476948,16.988725
"random",0.200000,0.300000,0.080000,0.180000,4,0,1,0,13.502941,60,40,10,63.550814,17.002941
"random",0.400000,0.400000,0.200000,0.180000,4,0,1,0,13.544949,60,10,10,56.977147,17.044949
"random",0.300000,0.400000,0.200000,0.180000,9,0,1,0,17.054703,80,20,0,185.233439,17.054703
"random",0.500000,0.500000,0,0.180000,2,0,1,0,10.055305,80,10,20,50.045760,17.055305
"random",0.400000,0.500000,0,0.180000,2,0,1,0,10.057843,80,10,20,50.054618,17.057843
"random",0.400000,0.300000,0,0.180000,2,0,1,0,10.057860,80,30,20,50.054608,17.057860
"habit",0.100000,0.300000,0,0.180000,2,0.800000,1,0,10.061130,80,50,20,50.189625,17.061130
"random",0.300000,0.400000,0,0.180000,2,0,1,0,10.061889,80,30,20,50.069495,17.061889
"habit",0.500000,0.200000,0,0.180000,2,0.200000,1,0,10.062474,80,10,20,50.045782,17.062474
"habit",0.200000,0.100000,0,0.180000,2,0.600000,1,0,10.062636,80,30,20,50.099385,17.062636
"habit",0,0.200000,0.040000,0.180000,12,0.200000,1,0,13.566435,40,30,10,1.6016581099972358e+50,17.066435
"habit",0.300000,0.100000,0,0.180000,2,0.800000,1,0,10.067115,90,10,20,50.069502,17.067115
"random",0.300000,0.500000,0,0.180000,2,0,1,0,10.067609,90,30,20,50.069543,17.067609
"random",0.300000,0.100000,0,0.180000,2,0,1,0,10.071819,90,20,20,50.069556,17.071819
"habit",0.200000,0.200000,0,0.180000,2,0.800000,1,0,10.076606,80,10,20,50.099446,17.076606
"random",0.200000,0.500000,0,0.180000,2,0,1,0,10.090135,90,20,20,50.099554,17.090135
"random",0.100000,0.200000,0,0.180000,2,0,1,0,10.098631,80,50,20,50.189862,17.098631
"random",0.300000,0.100000,0.120000,0.180000,4,0,1,0,13.600288,60,30,10,59.069870,17.100288
"random",0.100000,0.100000,0,0.180000,2,0,1,0,10.104679,80,20,20,50.190060,17.104679
"habit",0.400000,0.400000,0.200000,0.180000,4,0.400000,1,0,13.617010,60,30,10,56.871537,17.117010
"random",0.400000,0.300000,0.080000,0.180000,4,0,1,0,13.646072,60,30,10,56.744505,17.146072
"random",0.500000,0.300000,0.040000,0.180000,4,0,1,0,13.662316,60,30,10,55.219548,17.162316
"habit",0.500000,0.300000,0.120000,0.180000,4,0,1,0,13.671969,60,30,10,55.608342,17.171969
"random",0.400000,0.300000,0.120000,0.180000,4,0,1,0,13.674594,60,10,10,56.922082,17.174594
"habit",0.400000,0.200000,0.040000,0.180000,4,0.400000,1,0,13.694285,60,30,10,56.761442,17.194285
"habit",0.200000,0.400000,0.080000,0.180000,4,0.600000,1,0,13.696747,60,40,10,63.088113,17.196747
"habit",0.400000,0.300000,0,0.180000,4,0.400000,1,0,10.197163,60,30,20,50.328564,17.197163
"random",0.400000,0.500000,0,0.180000,4,0,1,0,10.205673,60,30,20,50.328448,17.205673
"random",0.300000,0.400000,0,0.180000,4,0,1,0,10.208508,60,10,20,50.419284,17.208508
"habit",0.300000,0.500000,0,0.180000,4,0.600000,1,0,10.228373,70,40,20,50.418515,17.228373
"habit",0.400000,0.500000,0,0.180000,4,0.800000,1,0,10.234451,70,20,20,50.329444,17.234451
"random",0.400000,0.400000,0,0.180000,4,0,1,0,10.235471,70,30,20,50.328836,17.235471
"habit",0.200000,0.400000,0,0.180000,4,0.200000,1,0,10.237917,60,20,20,50.600915,17.237917
"habit",0.500000,0.200000,0,0.180000,4,0.400000,1,0,10.239152,70,10,20,50.275763,17.239152
"random",0.300000,0.200000,0,0.180000,4,0,1,0,10.242512,70,10,20,50.419010,17.242512
"habit",0.300000,0.400000,0,0.180000,4,0.400000,1,0,10.246542,70,10,20,50.419676,17.246542
"habit",0.100000,0.300000,0.040000,0.180000,4,0,1,0,13.763093,70,20,10,80.462746,17.263093
"habit",0.500000,0.500000,0.160000,0.180000,4,0.600000,1,0,13.767020,60,30,10,55.589507,17.267020
"habit",0.200000,0.100000,0,0.180000,4,0.800000,1,0,10.267681,60,20,20,50.600927,17.267681
"random",0.500000,0.200000,0.040000,0.180000,4,0,1,0,13.770760,60,40,10,55.598374,17.270760
"habit",0.200000,0.300000,0,0.180000,4,0,1,0,10.278129,70,20,20,50.601523,17.278129
"habit",0.100000,0.500000,0,0.180000,4,0.200000,1,0,10.298586,80,30,20,51.156962,17.298586
"habit",0.500000,0,0.160000,0.180000,4,0.800000,1,0,13.801946,60,30,10,55.614767,17.301946
"habit",0.300000,0.100000,0.160000,0.180000,4,0.600000,1,0,13.823052,60,10,10,59.629374,17.323052
"habit",0.400000,0.100000,0,0.180000,4,0,1,0,10.330118,80,20,20,50.330673,17.330118
"habit",0,0.300000,0.040000,0.180000,7,0,1,0,13.832474,80,30,10,4.0675529028432496e+30,17.332474
"random",0.200000,0.400000,0,0.180000,4,0,1,0,10.344230,90,20,20,50.602369,17.344230
"random",0,0.200000,0.040000,0.180000,12,0,1,0,13.845335,30,30,10,8.409805079497427e+49,17.345335
"random",0.500000,0.200000,0.040000,0.180000,12,0,1,0,13.846195,10,40,10,66.683871,17.346195
"random",0.200000,0.400000,0.040000,0.180000,4,0,1,0,13.852257,70,10,10,61.624540,17.352257
"random",0.100000,0.100000,0,0.180000,4,0,1,0,10.364154,70,20,20,51.160061,17.364154
"habit",0.400000,0.500000,0.080000,0.180000,14,0.800000,1,0,13.865227,10,10,10,99.791396,17.365227
"habit",0.400000,0.400000,0.080000,0.180000,9,0.200000,1,0,17.381581,30,20,0,95.063245,17.381581
"random",0.200000,0.100000,0,0.180000,4,0,1,0,10.392405,90,40,20,50.604167,17.392405
"random",0.500000,0.400000,0,0.180000,7,0,1,0,10.410067,30,20,20,50.969539,17.410067
"random",0.400000,0.500000,0,0.180000,7,0,1,0,10.452528,40,60,20,51.162518,17.452528
"random",0.400000,0,0.160000,0.180000,4,0,1,0,13.978142,70,10,10,57.062999,17.478142
"habit",0.500000,0.100000,0,0.180000,7,0.400000,1,0,10.488855,40,20,20,50.972619,17.488855
"random",0.400000,0.300000,0,0.180000,7,0,1,0,10.495083,30,30,20,51.166054,17.495083
"random",0.500000,0.100000,0,0.180000,9,0,1,0,10.499699,10,0,20,51.669824,17.499699
"habit",0.400000,0.100000,0,0.180000,7,0.200000,1,0,10.506917,40,10,20,51.163062,17.506917
"random",0.500000,0,0,0.180000,4,0,1,0,14.032655,70,30,10,55.815758,17.532655
"random",0.500000,0.300000,0,0.180000,7,0,1,0,10.534612,50,30,20,50.970667,17.534612
"habit",0.500000,0.200000,0,0.180000,7,0.600000,1,0,10.542709,40,0,20,50.975411,17.542709
"random",0.200000,0.100000,0,0.180000,7,0,1,0,10.545175,40,10,20,52.151260,17.545175
"habit",0.300000,0.400000,0,0.180000,7,0.600000,1,0,10.548755,60,20,20,51.491070,17.548755
"random",0.500000,0.300000,0.040000,0.180000,7,0,1,0,14.050278,30,0,10,59.695580,17.550278
"random",0.200000,0.500000,0,0.180000,7,0,1,0,10.555644,60,20,20,52.155349,17.555644
"random",0.500000,0.100000,0.080000,0.180000,4,0,1,0,14.059008,70,30,10,55.731965,17.559008
"habit",0.300000,0.300000,0.160000,0.180000,7,0,1,0,17.611153,30,10,0,96.310294,17.611153
"habit",0.200000,0.500000,0.160000,0.180000,7,0.200000,1,0,17.618426,40,20,0,138.226756,17.618426
"random",0.200000,0.300000,0,0.180000,9,0,1,0,10.620039,50,10,20,53.756997,17.620039
"random",0.200000,0.500000,0.200000,0.180000,4,0,1,0,14.134385,60,40,10,63.798642,17.634385
"random",0.100000,0.500000,0.080000,0.180000,4,0,1,0,14.153714,60,10,10,80.301825,17.653714
"random",0.500000,0.200000,0.080000,0.180000,4,0,1,0,14.160961,70,10,10,55.758938,17.660961
"habit",0.200000,0.400000,0,0.180000,7,0.400000,1,0,10.688325,50,30,20,52.163619,17.688325
"habit",0.500000,0,0.080000,0.180000,4,0.400000,1,0,14.214633,60,30,10,55.844169,17.714633
"random",0.400000,0.400000,0.160000,0.180000,4,0,1,0,14.214983,60,10,10,56.942575,17.714983
"habit",0.400000,0.200000,0.120000,0.180000,4,0.800000,1,0,14.226657,70,50,10,57.198338,17.726657
"random",0.500000,0.100000,0.200000,0.180000,4,0,1,0,14.235537,60,20,10,55.856589,17.735537
"random",0.200000,0.100000,0,0.180000,9,0,1,0,10.743446,50,40,20,53.776548,17.743446
"random",0.500000,0.200000,0,0.180000,9,0,1,0,10.745987,40,20,20,51.683840,17.745987
"habit",0.500000,0.400000,0,0.180000,9,0,1,0,10.762538,40,30,20,51.683415,17.762538
"random",0.500000,0.300000,0.120000,0.180000,7,0,1,0,17.766125,40,20,0,73.161556,17.766125
"random",0.400000,0.400000,0.080000,0.180000,12,0,1,0,14.276557,0,10,10,90.451026,17.776557
"habit",0.100000,0.200000,0.080000,0.180000,4,0,1,0,14.276691,90,30,10,84.785466,17.776691
"habit",0.500000,0.100000,0.040000,0.180000,4,0.400000,1,0,14.277712,70,20,10,55.788546,17.777712
"random",0.100000,0.300000,0.080000,0.180000,4,0,1,0,14.301608,80,30,10,84.147636,17.801608
"random",0.100000,0.500000,0,0.180000,7,0,1,0,10.821379,80,40,20,54.268651,17.821379
"habit",0.100000,0.400000,0,0.180000,7,0.200000,1,0,10.834746,70,40,20,54.285163,17.834746
"habit",0.400000,0.100000,0.200000,0.180000,7,0,1,0,17.845440,50,30,0,82.008717,17.845440
"random",0.300000,0.100000,0.160000,0.180000,4,0,1,0,14.346272,60,40,10,59.854209,17.846272
"random",0.300000,0.400000,0,0.180000,9,0,1,0,10.847660,50,10,20,52.600647,17.847660
"habit",0.300000,0.100000,0,0.180000,9,0.200000,1,0,10.855950,50,20,20,52.605068,17.855950
"random",0.400000,0,0.080000,0.180000,4,0,1,0,14.360344,70,10,10,57.167072,17.860344
"habit",0.200000,0.200000,0,0.180000,7,0,1,0,10.866736,80,30,20,52.169051,17.866736
"random",0.500000,0.300000,0,0.180000,9,0,1,0,10.879484,40,0,20,51.688940,17.879484
"habit",0.300000,0.100000,0.120000,0.180000,4,0.400000,1,0,14.379600,60,10,10,59.398315,17.879600
"random",0.300000,0.300000,0.040000,0.180000,7,0,1,0,14.382614,50,20,10,66.126045,17.882614
"habit",0.300000,0.500000,0.160000,0.180000,4,0.200000,1,0,14.423752,70,10,10,58.880092,17.923752
"random",0.400000,0.400000,0.080000,0.180000,4,0,1,0,14.430027,80,40,10,56.578808,17.930027
"random",0.100000,0.200000,0,0.180000,7,0,1,0,10.941744,80,20,20,54.296585,17.941744
"habit",0.200000,0.400000,0.200000,0.180000,4,0,1,0,14.451156,70,60,10,64.675707,17.951156
"random",0,0.400000,0.080000,0.180000,14,0,1,0,14.451848,40,20,10,1.3152303418178825e+80,17.951848
"random",0.200000,0.200000,0,0.180000,9,0,1,0,10.967893,70,30,20,53.807351,17.967893
"random",0.500000,0.400000,0,0.180000,12,0,1,0,10.980585,20,10,20,53.119877,17.980585
"random",0.400000,0.300000,0,0.180000,12,0,1,0,10.980839,40,20,20,53.780671,17.980839
"habit",0.400000,0.100000,0.160000,0.180000,4,0.800000,1,0,14.496055,60,30,10,57.112534,17.996055
"random",0.500000,0,0.040000,0.180000,4,0,1,0,14.507643,70,10,10,56.031483,18.007643
"habit",0.200000,0.400000,0,0.180000,9,0.600000,1,0,11.013331,60,40,20,53.843376,18.013331
"habit",0.500000,0.200000,0,0.180000,9,0.800000,1,0,11.033104,50,10,20,51.712974,18.033104
"habit",0.400000,0.300000,0.080000,0.180000,4,0.800000,1,0,14.543234,70,60,10,56.892716,18.043234
"random",0.100000,0.300000,0,0.180000,9,0,1,0,11.055439,80,50,20,57.728169,18.055439
"habit",0.300000,0.500000,0.080000,0.180000,14,0.600000,1,0,14.561521,20,30,10,134.927448,18.061521
"random",0.500000,0.400000,0.040000,0.180000,2,0,1,0,11.070532,80,0,20,50.892872,18.070532
"habit",0.200000,0.300000,0.080000,0.180000,4,0.400000,1,0,14.577270,70,40,10,64.006693,18.077270
"habit",0.500000,0,0.040000,0.180000,4,0.200000,1,0,14.581955,80,30,10,55.847138,18.081955
"random",0.500000,0.400000,0.080000,0.180000,2,0,1,0,11.087502,80,10,20,50.914577,18.087502
"habit",0.500000,0.300000,0.080000,0.180000,2,0.800000,1,0,11.088023,80,20,20,50.914962,18.088023
"habit",0.500000,0.500000,0.080000,0.180000,2,0,1,0,11.090640,80,20,20,50.901507,18.090640
"random",0.500000,0.100000,0,0.180000,12,0,1,0,11.093858,50,30,20,53.140140,18.093858
"random",0.500000,0.500000,0.080000,0.180000,2,0,1,0,11.098312,80,20,20,50.906163,18.098312
"habit",0.400000,0.400000,0.040000,0.180000,2,0.600000,1,0,11.103116,90,30,20,50.999915,18.103116
"habit",0.500000,0.200000,0,0.180000,14,0,1,0,11.105690,30,10,20,54.382616,18.105690
"random",0.500000,0.400000,0.160000,0.180000,2,0,1,0,11.105756,80,30,20,50.914361,18.105756
"random",0.200000,0.100000,0.080000,0.180000,4,0,1,0,14.605759,60,20,10,64.551246,18.105759
"random",0.500000,0.200000,0.120000,0.180000,2,0,1,0,11.111191,80,40,20,50.917405,18.111191
"random",0.500000,0.500000,0.120000,0.180000,2,0,1,0,11.114540,80,20,20,50.916814,18.114540
"habit",0.400000,0,0.040000,0.180000,4,0,1,0,14.618837,80,0,10,56.989716,18.118837
"random",0.500000,0.300000,0.120000,0.180000,2,0,1,0,11.122135,80,10,20,50.918098,18.122135
"habit",0.400000,0.300000,0.040000,0.180000,7,0.800000,1,0,14.625781,40,20,10,62.601662,18.125781
"random",0.500000,0.100000,0,0.180000,14,0,1,0,11.139543,40,20,20,54.357929,18.139543
"random",0.100000,0.500000,0,0.180000,9,0,1,0,11.141218,70,30,20,57.739246,18.141218
"random",0.200000,0,0.040000,0.180000,2,0,1,0,11.142263,80,0,20,52.036052,18.142263
"habit",0.400000,0,0,0.180000,2,0.800000,1,0,11.143154,80,30,20,51.101607,18.143154
"random",0.500000,0.500000,0.200000,0.180000,2,0,1,0,11.144394,80,30,20,50.915171,18.144394
"random",0.100000,0.300000,0,0.180000,12,0,1,0,11.146020,60,20,20,65.978260,18.146020
"habit",0.500000,0.200000,0.160000,0.180000,2,1,1,0,11.148969,80,20,20,50.921768,18.148969
"random",0.500000,0,0.200000,0.180000,2,0,1,0,11.149639,90,30,20,50.921299,18.149639
"random",0.300000,0.400000,0,0.180000,12,0,1,0,11.154406,40,10,20,54.905927,18.154406
"habit",0.400000,0.300000,0.120000,0.180000,2,0.800000,1,0,11.155200,80,20,20,51.097126,18.155200
"random",0.400000,0.100000,0.160000,0.180000,2,0,1,0,11.163088,80,20,20,51.098400,18.163088
"habit",0.300000,0.200000,0.040000,0.180000,14,1,1,0,14.665218,50,30,10,95.857033,18.165218
"random",0.300000,0.100000,0.160000,0.180000,2,0,1,0,11.169557,80,30,20,51.397244,18.169557
"habit",0.300000,0,0.120000,0.180000,2,0,1,0,11.175795,80,30,20,51.403868,18.175795
"random",0.400000,0,0,0.180000,2,0,1,0,11.176728,80,0,20,51.096976,18.176728
"random",0.500000,0.300000,0.160000,0.180000,2,0,1,0,11.177635,90,20,20,50.925256,18.177635
"random",0.500000,0.100000,0.160000,0.180000,2,0,1,0,11.177952,80,20,20,50.922815,18.177952
"random",0.500000,0.200000,0.200000,0.180000,2,0,1,0,11.179856,80,20,20,50.924762,18.179856
"habit",0.200000,0.500000,0,0.180000,9,0.800000,1,0,11.180919,90,20,20,53.858079,18.180919
"habit",0.500000,0.100000,0.040000,0.180000,2,0.200000,1,0,11.183927,80,20,20,50.922096,18.183927
"habit",0.100000,0.400000,0.040000,0.180000,2,0,1,0,11.184513,80,30,20,53.813524,18.184513
"habit",0.300000,0.200000,0.040000,0.180000,2,0,1,0,11.185453,80,0,20,51.385749,18.185453
"habit",0.300000,0.300000,0.160000,0.180000,2,0.800000,1,0,11.185827,80,20,20,51.406409,18.185827
"random",0.400000,0.400000,0.080000,0.180000,2,0,1,0,11.191651,90,20,20,51.081731,18.191651
"random",0.300000,0.500000,0.080000,0.180000,2,0,1,0,11.192197,80,10,20,51.390148,18.192197
"habit",0.300000,0.500000,0.200000,0.180000,2,0.200000,1,0,11.192386,80,20,20,51.396499,18.192386
"random",0.400000,0.200000,0.040000,0.180000,2,0,1,0,11.192619,90,30,20,51.052781,18.192619
"random",0.300000,0.100000,0.080000,0.180000,4,0,1,0,14.693486,70,10,10,59.460778,18.193486
"habit",0.400000,0.200000,0.160000,0.180000,2,0.800000,1,0,11.194631,80,30,20,51.102180,18.194631
"habit",0.200000,0.500000,0.040000,0.180000,2,0.400000,1,0,11.197444,80,30,20,51.909504,18.197444
"habit",0.400000,0,0.040000,0.180000,2,1,1,0,11.204249,90,10,20,51.104047,18.204249
"habit",0.200000,0.100000,0.120000,0.180000,2,0,1,0,11.207389,80,20,20,52.017874,18.207389
"random",0.400000,0.400000,0.120000,0.180000,14,0,1,0,18.207410,10,40,0,533.911372,18.207410
"random",0.500000,0.500000,0.080000,0.180000,12,0,1,0,14.708578,0,0,10,77.946523,18.208578
"habit",0.500000,0.500000,0,0.180000,12,0.400000,1,0,11.211864,50,20,20,53.165751,18.211864
"random",0.500000,0,0.080000,0.180000,2,0,1,0,11.212751,80,20,20,50.926184,18.212751
"random",0.500000,0.300000,0,0.180000,14,0,1,0,11.221103,40,40,20,54.396262,18.221103
"habit",0.200000,0.100000,0.040000,0.180000,2,0.800000,1,0,11.222024,80,10,20,52.018075,18.222024
"random",0.400000,0.100000,0,0.180000,12,0,1,0,11.223912,60,10,20,53.792515,18.223912
"habit",0.400000,0.300000,0.080000,0.180000,2,0.600000,1,0,11.228727,90,30,20,51.091629,18.228727
"habit",0.500000,0.200000,0.200000,0.180000,2,0,1,0,11.229555,80,50,20,50.929815,18.229555
"habit",0.500000,0,0.120000,0.180000,2,0.400000,1,0,11.243099,90,30,20,50.929720,18.243099
"random",0.500000,0.400000,0,0.180000,14,0,1,0,11.243380,40,30,20,54.377188,18.243380
"random",0.300000,0,0.160000,0.180000,2,0,1,0,11.245050,90,10,20,51.407184,18.245050
"habit",0.100000,0.500000,0.040000,0.180000,2,0.200000,1,0,11.245213,80,20,20,53.695174,18.245213
"habit",0.300000,0,0.040000,0.180000,2,0.800000,1,0,11.246134,80,10,20,51.400547,18.246134
"random",0.200000,0.500000,0.080000,0.180000,2,0,1,0,11.246787,80,30,20,52.005641,18.246787
"habit",0.400000,0.400000,0.120000,0.180000,2,1,1,0,11.247155,90,10,20,51.095928,18.247155
"random",0.200000,0.100000,0,0.180000,12,0,1,0,11.248085,60,10,20,57.318549,18.248085
"habit",0.200000,0.300000,0.080000,0.180000,2,0.200000,1,0,11.252429,80,20,20,52.013856,18.252429
"random",0.200000,0.100000,0.040000,0.180000,2,0,1,0,11.254595,80,10,20,52.021839,18.254595
"random",0.300000,0.200000,0.040000,0.180000,2,0,1,0,11.267750,80,40,20,51.393635,18.267750
"random",0.200000,0,0,0.180000,2,0,1,0,11.269548,80,10,20,52.038214,18.269548
"habit",0.200000,0,0.080000,0.180000,2,0.800000,1,0,11.270345,80,10,20,52.025758,18.270345
"random",0.300000,0.500000,0.120000,0.180000,2,0,1,0,11.271581,90,10,20,51.328492,18.271581
"habit",0.200000,0,0.160000,0.180000,4,0.200000,1,0,14.782850,70,20,10,65.163607,18.282850
"habit",0.300000,0.100000,0.120000,0.180000,2,0.200000,1,0,11.283876,80,30,20,51.412150,18.283876
"random",0.300000,0,0,0.180000,2,0,1,0,11.289679,90,30,20,51.416442,18.289679
"random",0.300000,0.200000,0.120000,0.180000,2,0,1,0,11.311050,80,20,20,51.409919,18.311050
"random",0.300000,0.200000,0.200000,0.180000,2,0,1,0,11.311465,80,40,20,51.407152,18.311465
"random",0.400000,0.500000,0,0.180000,14,0,1,0,11.328916,30,30,20,55.325979,18.328916
"random",0.300000,0.200000,0.120000,0.180000,4,0,1,0,14.831190,70,30,10,59.431289,18.331190
"habit",0.100000,0.300000,0,0.180000,9,0.200000,1,0,11.332687,60,20,20,57.816011,18.332687
"habit",0.400000,0.200000,0.080000,0.180000,2,0.400000,1,0,11.341854,90,30,20,51.105868,18.341854
"random",0.200000,0,0.200000,0.180000,2,0,1,0,11.341865,80,10,20,52.061763,18.341865
"random",0.300000,0.400000,0.120000,0.180000,2,0,1,0,11.342620,80,0,20,51.378739,18.342620
"habit",0.100000,0.500000,0.120000,0.180000,4,0.800000,1,0,14.846253,80,50,10,83.726366,18.346253
"random",0.100000,0.300000,0.200000,0.180000,2,0,1,0,11.357115,80,30,20,53.974530,18.357115
"random",0.300000,0.300000,0.080000,0.180000,4,0,1,0,14.861579,70,30,10,58.955949,18.361579
"random",0.100000,0.500000,0.040000,0.180000,2,0,1,0,11.374480,80,10,20,53.588693,18.374480
"random",0.300000,0.300000,0.160000,0.180000,2,0,1,0,11.378118,80,20,20,51.421135,18.378118
"habit",0.200000,0.400000,0.120000,0.180000,2,0.600000,1,0,11.378697,80,20,20,52.029673,18.378697
"random",0.100000,0.400000,0.120000,0.180000,2,0,1,0,11.380838,80,30,20,53.984705,18.380838
"random",0.400000,0.200000,0,0.180000,14,0,1,0,11.381936,30,20,20,55.317136,18.381936
"habit",0.100000,0.300000,0.120000,0.180000,2,0.200000,1,0,11.382793,80,30,20,53.966307,18.382793
