groupSize,tiredness,forgetfulness,intensity,propensity,repeats,runaway,totalPower,log10TotalPower,top5SharePct,top10Stability20Pct,topBottomRatio,log10TopBottomRatio,oligarchyScore
2,0.100000,0.100000,0.010000,0.400000,1,0,50.210663,1.700796,10.094139,20,1.013632,0.005881,17.164705
2,0.100000,0.100000,0.010000,0.600000,1,0,50.210504,1.700795,10.072554,40,1.011472,0.004954,24.131999
2,0.100000,0.100000,0.010000,0.800000,1,0,50.210216,1.700792,10.099334,20,1.014156,0.006105,17.172589
2,0.100000,0.100000,0.010000,1,1,0,50.210919,1.700798,10.100548,20,1.014303,0.006168,17.174559
2,0.100000,0.100000,0.044000,0,1,0,50.938992,1.707050,10.353764,30,1.054551,0.023068,21.130575
2,0.100000,0.100000,0.044000,0.200000,1,0,50.940151,1.707060,10.436089,10,1.063138,0.026589,14.255163
2,0.100000,0.100000,0.044000,0.400000,1,0,50.939992,1.707059,10.495614,20,1.069180,0.029051,17.844224
2,0.100000,0.100000,0.044000,0.600000,1,0,50.940959,1.707067,10.477916,30,1.067499,0.028367,21.318323
2,0.100000,0.100000,0.044000,0.800000,1,0,50.943831,1.707092,10.457119,20,1.065445,0.027531,17.787490
2,0.100000,0.100000,0.044000,1,1,0,50.936307,1.707027,10.476538,30,1.067088,0.028200,21.314940
2,0.100000,0.100000,0.078000,0,1,0,51.684256,1.713358,10.811467,20,1.117484,0.048241,18.390363
2,0.100000,0.100000,0.078000,0.200000,1,0,51.693983,1.713440,10.948895,20,1.131804,0.053771,18.594152
2,0.100000,0.100000,0.078000,0.400000,1,0,51.677021,1.713297,10.650030,10,1.100665,0.041655,14.649894
2,0.100000,0.100000,0.078000,0.600000,1,0,51.677231,1.713299,10.682208,30,1.103834,0.042904,21.697052
2,0.100000,0.100000,0.078000,0.800000,1,0,51.682174,1.713341,10.838741,20,1.120097,0.049256,18.429811
2,0.100000,0.100000,0.078000,1,1,0,51.682633,1.713345,10.568996,50,1.092111,0.038267,28.528198
2,0.100000,0.100000,0.112000,0,1,0,52.462057,1.719845,11.072511,20,1.160891,0.064791,18.850008
2,0.100000,0.100000,0.112000,0.200000,1,0,52.439154,1.719656,11.097701,20,1.163544,0.065783,18.887096
2,0.100000,0.100000,0.112000,0.400000,1,0,52.450490,1.719750,11.180521,20,1.172464,0.069099,19.009715
2,0.100000,0.100000,0.112000,0.600000,1,0,52.470564,1.719916,11.193519,40,1.174577,0.069881,26.032095
2,0.100000,0.100000,0.112000,0.800000,1,0,52.432224,1.719598,10.845551,40,1.137178,0.055829,25.515495
2,0.100000,0.100000,0.112000,1,1,0,52.451285,1.719756,11.036836,30,1.157466,0.063508,22.298934
2,0.100000,0.100000,0.146000,0,1,0,53.253707,1.726350,11.430469,20,1.216636,0.085161,19.452396
2,0.100000,0.100000,0.146000,0.200000,1,0,53.217701,1.726056,11.118461,30,1.183244,0.073074,22.495352
2,0.100000,0.100000,0.146000,0.400000,1,0,53.221238,1.726085,11.571435,20,1.230756,0.090172,19.653500
2,0.100000,0.100000,0.146000,0.600000,1,0,53.255475,1.726364,11.597592,30,1.235105,0.091704,23.198039
2,0.100000,0.100000,0.146000,0.800000,1,0,53.229681,1.726154,11.371330,30,1.210533,0.082977,22.867048
2,0.100000,0.100000,0.146000,1,1,0,53.233056,1.726181,11.366880,10,1.209204,0.082500,15.856875
2,0.100000,0.100000,0.180000,0,1,0,54.017369,1.732533,11.879650,10,1.282686,0.108120,16.677094
2,0.100000,0.100000,0.180000,0.200000,1,0,53.966700,1.732126,11.160947,20,1.203801,0.080555,19.127604
2,0.100000,0.100000,0.180000,0.400000,1,0,53.994066,1.732346,11.391374,40,1.230052,0.089923,26.470456
2,0.100000,0.100000,0.180000,0.600000,1,0,53.982432,1.732252,11.419744,30,1.232790,0.090889,23.010411
2,0.100000,0.100000,0.180000,0.800000,1,0,54.036066,1.732684,11.713401,10,1.265159,0.102145,16.439142
2,0.100000,0.100000,0.180000,1,1,0,54.049559,1.732792,11.889626,20,1.284747,0.108818,20.195438
2,0.100000,0.200000,0.010000,0,1,0,50.110099,1.699925,10.085220,30,1.010743,0.004641,20.640908
2,0.100000,0.200000,0.010000,0.200000,1,0,50.110446,1.699928,10.070693,10,1.009294,0.004018,13.618905
2,0.100000,0.200000,0.010000,0.400000,1,0,50.110444,1.699928,10.080354,10,1.010262,0.004434,13.633563
2,0.100000,0.200000,0.010000,0.600000,1,0,50.110546,1.699929,10.091313,20,1.011362,0.004907,17.150194
2,0.100000,0.200000,0.010000,0.800000,1,0,50.110518,1.699929,10.081285,20,1.010357,0.004475,17.134982
2,0.100000,0.200000,0.010000,1,1,0,50.110231,1.699926,10.080617,20,1.010284,0.004443,17.133938
2,0.100000,0.200000,0.044000,0,1,0,50.489127,1.703198,10.368297,50,1.046972,0.019935,28.107520
2,0.100000,0.200000,0.044000,0.200000,1,0,50.488887,1.703196,10.350889,30,1.045210,0.019203,21.081329
2,0.100000,0.200000,0.044000,0.400000,1,0,50.487767,1.703186,10.334213,30,1.043502,0.018493,21.056130
2,0.100000,0.200000,0.044000,0.600000,1,0,50.488442,1.703192,10.360224,30,1.046143,0.019591,21.095317
2,0.100000,0.200000,0.044000,0.800000,1,0,50.488275,1.703191,10.343316,30,1.044432,0.018880,21.069877
2,0.100000,0.200000,0.044000,1,1,0,50.488905,1.703196,10.479250,10,1.058170,0.024555,14.273913
2,0.100000,0.200000,0.078000,0,1,0,50.868899,1.706452,10.602566,10,1.078676,0.032891,14.497256
2,0.100000,0.200000,0.078000,0.200000,1,0,50.874248,1.706498,10.798493,30,1.098730,0.040891,21.789187
2,0.100000,0.200000,0.078000,0.400000,1,0,50.868891,1.706452,10.575769,30,1.075954,0.031794,21.457294
2,0.100000,0.200000,0.078000,0.600000,1,0,50.874136,1.706497,10.743241,20,1.093106,0.038662,18.207188
2,0.100000,0.200000,0.078000,0.800000,1,0,50.868777,1.706451,10.661880,20,1.084713,0.035315,18.085658
2,0.100000,0.200000,0.078000,1,1,0,50.866612,1.706433,10.584076,10,1.076750,0.032115,14.469457
2,0.100000,0.200000,0.112000,0,1,0,51.266987,1.709838,10.990092,40,1.126857,0.051869,25.612517
2,0.100000,0.200000,0.112000,0.200000,1,0,51.256533,1.709749,10.926453,10,1.120104,0.049258,15.017551
2,0.100000,0.200000,0.112000,0.400000,1,0,51.267792,1.709845,11.044865,20,1.132492,0.054035,18.693284
2,0.100000,0.200000,0.112000,0.600000,1,0,51.263420,1.709808,11.200231,0,1.148311,0.060060,11.920946
2,0.100000,0.200000,0.112000,0.800000,1,0,51.247159,1.709670,10.788565,10,1.105757,0.043660,14.812479
2,0.100000,0.200000,0.112000,1,1,0,51.277984,1.709931,11.173386,30,1.145897,0.059146,22.383135
2,0.100000,0.200000,0.146000,0,1,0,51.644303,1.713022,11.146490,40,1.151304,0.061190,25.880770
2,0.100000,0.200000,0.146000,0.200000,1,0,51.636195,1.712954,11.161236,40,1.152647,0.061696,25.901592
2,0.100000,0.200000,0.146000,0.400000,1,0,51.648693,1.713059,11.197026,10,1.156624,0.063192,15.455330
2,0.100000,0.200000,0.146000,0.600000,1,0,51.674751,1.713278,11.457974,10,1.184174,0.073416,15.838961
2,0.100000,0.200000,0.146000,0.800000,1,0,51.664610,1.713193,11.395706,30,1.177509,0.070964,22.747278
2,0.100000,0.200000,0.146000,1,1,0,51.673247,1.713266,11.558865,20,1.194567,0.077211,19.485391
2,0.100000,0.200000,0.180000,0,1,0,52.034397,1.716291,11.307594,30,1.176767,0.070691,22.655881
2,0.100000,0.200000,0.180000,0.200000,1,0,52.047159,1.716397,11.490697,10,1.196115,0.077773,15.923972
2,0.100000,0.200000,0.180000,0.400000,1,0,52.049569,1.716417,11.577304,30,1.205187,0.081054,23.049956
2,0.100000,0.200000,0.180000,0.600000,1,0,52.038379,1.716324,11.549680,10,1.202052,0.079923,16.008760
2,0.100000,0.200000,0.180000,0.800000,1,0,52.047678,1.716401,11.532216,30,1.200447,0.079343,22.984332
2,0.100000,0.200000,0.180000,1,1,0,52.057873,1.716486,11.500638,10,1.197395,0.078237,15.939486
2,0.100000,0.300000,0.010000,0,1,0,50.077296,1.699641,10.083563,0,1.009915,0.004285,10.134981
2,0.100000,0.300000,0.010000,0.200000,1,0,50.076863,1.699637,10.077349,20,1.009284,0.004013,17.125509
2,0.100000,0.300000,0.010000,0.400000,1,0,50.077193,1.699640,10.066119,20,1.008166,0.003532,17.108504
2,0.100000,0.300000,0.010000,0.600000,1,0,50.076726,1.699636,10.075809,10,1.009127,0.003946,13.623159
2,0.100000,0.300000,0.010000,0.800000,1,0,50.075818,1.699628,10.095075,40,1.011038,0.004768,24.152286
2,0.100000,0.300000,0.010000,1,1,0,50.077227,1.699640,10.068294,10,1.008384,0.003626,13.611808
2,0.100000,0.300000,0.044000,0,1,0,50.341992,1.701930,10.377578,20,1.044856,0.019056,17.606255
2,0.100000,0.300000,0.044000,0.200000,1,0,50.341256,1.701924,10.330619,20,1.040113,0.017080,17.535583
2,0.100000,0.300000,0.044000,0.400000,1,0,50.340742,1.701920,10.315922,20,1.038622,0.016458,17.513413
2,0.100000,0.300000,0.044000,0.600000,1,0,50.340442,1.701917,10.340043,20,1.041045,0.017469,17.549676
2,0.100000,0.300000,0.044000,0.800000,1,0,50.340608,1.701918,10.323029,10,1.039335,0.016756,14.024097
2,0.100000,0.300000,0.044000,1,1,0,50.340263,1.701915,10.314185,30,1.038438,0.016380,21.010750
2,0.100000,0.300000,0.078000,0,1,0,50.609596,1.704233,10.735023,30,1.086590,0.036066,21.667813
2,0.100000,0.300000,0.078000,0.200000,1,0,50.605117,1.704194,10.550503,20,1.067819,0.028498,17.892474
2,0.100000,0.300000,0.078000,0.400000,1,0,50.607565,1.704215,10.601781,10,1.073061,0.030624,14.469272
2,0.100000,0.300000,0.078000,0.600000,1,0,50.603776,1.704183,10.524170,20,1.065125,0.027401,17.852979
2,0.100000,0.300000,0.078000,0.800000,1,0,50.610838,1.704244,10.594243,30,1.072367,0.030343,21.458364
2,0.100000,0.300000,0.078000,1,1,0,50.604577,1.704190,10.554656,30,1.068228,0.028664,21.398623
2,0.100000,0.300000,0.112000,0,1,0,50.870226,1.706464,10.768275,0,1.095569,0.039640,11.243953
2,0.100000,0.300000,0.112000,0.200000,1,0,50.870492,1.706466,10.862905,20,1.105203,0.043442,18.384209
2,0.100000,0.300000,0.112000,0.400000,1,0,50.882127,1.706565,10.945587,20,1.113870,0.046834,18.507599
2,0.100000,0.300000,0.112000,0.600000,1,0,50.877940,1.706530,10.935055,10,1.112706,0.046380,14.991620
2,0.100000,0.300000,0.112000,0.800000,1,0,50.873221,1.706489,10.826681,30,1.101576,0.042015,21.830856
2,0.100000,0.300000,0.112000,1,1,0,50.868528,1.706449,10.754035,0,1.094084,0.039051,11.222643
2,0.100000,0.300000,0.146000,0,1,0,51.158572,1.708918,11.393355,20,1.165736,0.066600,19.192555
2,0.100000,0.300000,0.146000,0.200000,1,0,51.146202,1.708813,11.172089,10,1.142820,0.057978,15.367822
2,0.100000,0.300000,0.146000,0.400000,1,0,51.133037,1.708702,10.980600,10,1.122943,0.050358,15.084893
2,0.100000,0.300000,0.146000,0.600000,1,0,51.129652,1.708673,10.936410,0,1.118350,0.048578,11.519341
2,0.100000,0.300000,0.146000,0.800000,1,0,51.143118,1.708787,11.052392,0,1.130508,0.053273,11.691674
2,0.100000,0.300000,0.146000,1,1,0,51.137953,1.708743,10.992026,10,1.124219,0.050851,15.102238
2,0.100000,0.300000,0.180000,0,1,0,51.424017,1.711166,11.370904,30,1.169475,0.067991,22.686795
2,0.100000,0.300000,0.180000,0.200000,1,0,51.409633,1.711045,11.227424,10,1.154395,0.062355,15.475679
2,0.100000,0.300000,0.180000,0.400000,1,0,51.405055,1.711006,11.175712,0,1.148976,0.060311,11.899445
2,0.100000,0.300000,0.180000,0.600000,1,0,51.427609,1.711196,11.304935,10,1.162772,0.065494,15.590867
2,0.100000,0.300000,0.180000,0.800000,1,0,51.418816,1.711122,11.396383,10,1.171977,0.068919,15.723412
2,0.100000,0.300000,0.180000,1,1,0,51.405644,1.711011,11.190371,20,1.150496,0.060885,18.920994
2,0.100000,0.400000,0.010000,0,1,0,50.060565,1.699496,10.068676,30,1.008087,0.003498,20.610654
2,0.100000,0.400000,0.010000,0.200000,1,0,50.060575,1.699496,10.064181,20,1.007637,0.003304,17.103833
2,0.100000,0.400000,0.010000,0.400000,1,0,50.060497,1.699495,10.066864,20,1.007904,0.003419,17.107896
2,0.100000,0.400000,0.010000,0.600000,1,0,50.060395,1.699494,10.074205,0,1.008637,0.003735,10.119026
2,0.100000,0.400000,0.010000,0.800000,1,0,50.060691,1.699497,10.067764,20,1.007998,0.003460,17.109283
2,0.100000,0.400000,0.010000,1,1,0,50.060689,1.699497,10.066671,20,1.007889,0.003413,17.107623
2,0.100000,0.400000,0.044000,0,1,0,50.268336,1.701295,10.345296,0,1.040082,0.017067,10.550105
2,0.100000,0.400000,0.044000,0.200000,1,0,50.266860,1.701282,10.310534,10,1.036556,0.015593,13.997648
2,0.100000,0.400000,0.044000,0.400000,1,0,50.267356,1.701286,10.290786,20,1.034581,0.014765,17.467960
2,0.100000,0.400000,0.044000,0.600000,1,0,50.267051,1.701283,10.278626,10,1.033352,0.014248,13.949608
2,0.100000,0.400000,0.044000,0.800000,1,0,50.267443,1.701287,10.279223,0,1.033421,0.014277,10.450548
2,0.100000,0.400000,0.044000,1,1,0,50.267570,1.701288,10.291407,20,1.034648,0.014793,17.468918
2,0.100000,0.400000,0.078000,0,1,0,50.474291,1.703070,10.498112,30,1.059770,0.025211,21.300649
2,0.100000,0.400000,0.078000,0.200000,1,0,50.475024,1.703077,10.518967,10,1.061890,0.026080,14.331922
2,0.100000,0.400000,0.078000,0.400000,1,0,50.475000,1.703076,10.533263,40,1.063333,0.026669,24.853293
2,0.100000,0.400000,0.078000,0.600000,1,0,50.476211,1.703087,10.541948,0,1.064235,0.027038,10.866399
2,0.100000,0.400000,0.078000,0.800000,1,0,50.474445,1.703072,10.525104,30,1.062498,0.026328,21.341039
2,0.100000,0.400000,0.078000,1,1,0,50.475683,1.703082,10.538159,20,1.063842,0.026877,17.860683
2,0.100000,0.400000,0.112000,0,1,0,50.682926,1.704862,10.754794,20,1.090169,0.037494,18.204719
2,0.100000,0.400000,0.112000,0.200000,1,0,50.683716,1.704868,10.755588,0,1.090266,0.037533,11.205980
2,0.100000,0.400000,0.112000,0.400000,1,0,50.686268,1.704890,10.791134,10,1.093925,0.038987,14.758983
2,0.100000,0.400000,0.112000,0.600000,1,0,50.686159,1.704889,10.830014,30,1.097864,0.040548,21.816595
2,0.100000,0.400000,0.112000,0.800000,1,0,50.680699,1.704843,10.705196,40,1.085094,0.035467,25.130802
2,0.100000,0.400000,0.112000,1,1,0,50.684559,1.704876,10.845760,10,1.099425,0.041166,14.839748
2,0.100000,0.400000,0.146000,0,1,0,50.891929,1.706649,10.992341,20,1.118843,0.048769,18.577570
2,0.100000,0.400000,0.146000,0.200000,1,0,50.904800,1.706759,11.218725,50,1.142174,0.057732,29.411512
2,0.100000,0.400000,0.146000,0.400000,1,0,50.899174,1.706711,11.078860,20,1.127810,0.052236,18.705689
2,0.100000,0.400000,0.146000,0.600000,1,0,50.889844,1.706631,10.915460,20,1.110972,0.045703,18.463898
2,0.100000,0.400000,0.146000,0.800000,1,0,50.893367,1.706661,10.968386,30,1.116436,0.047834,22.042394
2,0.100000,0.400000,0.146000,1,1,0,50.899656,1.706715,11.075450,10,1.127473,0.052106,15.200725
2,0.100000,0.400000,0.180000,0,1,0,51.110261,1.708508,11.228614,40,1.147795,0.059864,25.946985
2,0.100000,0.400000,0.180000,0.200000,1,0,51.101126,1.708430,11.157505,10,1.140322,0.057028,15.341836
2,0.100000,0.400000,0.180000,0.400000,1,0,51.108949,1.708497,11.283109,40,1.153336,0.061956,26.026578
2,0.100000,0.400000,0.180000,0.600000,1,0,51.097767,1.708402,11.128420,20,1.137275,0.055865,18.798804
2,0.100000,0.400000,0.180000,0.800000,1,0,51.104710,1.708461,11.251022,20,1.149960,0.060683,18.979217
2,0.100000,0.400000,0.180000,1,1,0,51.109043,1.708498,11.309213,40,1.156006,0.062960,26.064735
2,0.100000,0.500000,0.010000,0,1,0,50.050795,1.699411,10.064157,30,1.007438,0.003218,20.602778
2,0.100000,0.500000,0.010000,0.200000,1,0,50.050840,1.699411,10.061639,30,1.007187,0.003110,20.598960
2,0.100000,0.500000,0.010000,0.400000,1,0,50.050919,1.699412,10.076087,20,1.008635,0.003734,17.120895
2,0.100000,0.500000,0.010000,0.600000,1,0,50.050847,1.699411,10.064269,20,1.007450,0.003224,17.102953
2,0.100000,0.500000,0.010000,0.800000,1,0,50.050839,1.699411,10.064106,20,1.007434,0.003217,17.102705
2,0.100000,0.500000,0.010000,1,1,0,50.050833,1.699411,10.061461,10,1.007169,0.003102,13.598689
2,0.100000,0.500000,0.044000,0,1,0,50.223016,1.700903,10.301067,40,1.034701,0.014815,24.478848
2,0.100000,0.500000,0.044000,0.200000,1,0,50.223795,1.700910,10.273965,0,1.031995,0.013678,10.438096
2,0.100000,0.500000,0.044000,0.400000,1,0,50.224199,1.700913,10.290632,20,1.033677,0.014385,17.463253
2,0.100000,0.500000,0.044000,0.600000,1,0,50.223823,1.700910,10.276707,20,1.032271,0.013794,17.442232
2,0.100000,0.500000,0.044000,0.800000,1,0,50.224230,1.700913,10.293875,10,1.034004,0.014522,13.968141
2,0.100000,0.500000,0.044000,1,1,0,50.223735,1.700909,10.270960,20,1.031692,0.013550,17.433560
2,0.100000,0.500000,0.078000,0,1,0,50.397542,1.702409,10.564097,20,1.064809,0.027272,17.891358
2,0.100000,0.500000,0.078000,0.200000,1,0,50.398381,1.702417,10.526104,20,1.060997,0.025714,17.834675
2,0.100000,0.500000,0.078000,0.400000,1,0,50.399362,1.702425,10.544042,30,1.062826,0.026462,21.361588
2,0.100000,0.500000,0.078000,0.600000,1,0,50.396726,1.702402,10.540468,10,1.062410,0.026292,14.355974
2,0.100000,0.500000,0.078000,0.800000,1,0,50.397517,1.702409,10.529765,30,1.061348,0.025858,21.340058
2,0.100000,0.500000,0.078000,1,1,0,50.397552,1.702409,10.480972,20,1.056431,0.023841,17.767064
2,0.100000,0.500000,0.112000,0,1,0,50.570498,1.703897,10.695790,10,1.081783,0.034140,14.605471
2,0.100000,0.500000,0.112000,0.200000,1,0,50.569629,1.703890,10.685918,20,1.080766,0.033732,18.090697
2,0.100000,0.500000,0.112000,0.400000,1,0,50.570884,1.703901,10.691657,0,1.081373,0.033976,11.099364
2,0.100000,0.500000,0.112000,0.600000,1,0,50.570679,1.703899,10.685931,50,1.080790,0.033741,28.590825
2,0.100000,0.500000,0.112000,0.800000,1,0,50.571394,1.703905,10.712812,10,1.083524,0.034838,14.630872
2,0.100000,0.500000,0.112000,1,1,0,50.574603,1.703932,10.772067,30,1.089586,0.037262,21.719205
2,0.100000,0.500000,0.146000,0,1,0,50.742682,1.705373,10.885305,10,1.104699,0.043244,14.904234
2,0.100000,0.500000,0.146000,0.200000,1,0,50.743659,1.705382,10.884472,30,1.104636,0.043219,21.903102
2,0.100000,0.500000,0.146000,0.400000,1,0,50.744975,1.705393,10.916733,20,1.107939,0.044516,18.450921
2,0.100000,0.500000,0.146000,0.600000,1,0,50.753796,1.705469,11.030824,50,1.119712,0.049106,29.120102
2,0.100000,0.500000,0.146000,0.800000,1,0,50.751997,1.705453,11.061074,10,1.122743,0.050280,15.164439
2,0.100000,0.500000,0.146000,1,1,0,50.747683,1.705416,11.022577,30,1.118740,0.048729,22.107329
2,0.100000,0.500000,0.180000,0,1,0,50.920049,1.706889,11.119525,30,1.132414,0.054005,22.267586
2,0.100000,0.500000,0.180000,0.200000,1,0,50.917313,1.706865,11.089855,30,1.129331,0.052821,22.223711
2,0.100000,0.500000,0.180000,0.400000,1,0,50.916857,1.706862,11.103990,40,1.130761,0.053371,25.744438
2,0.100000,0.500000,0.180000,0.600000,1,0,50.922127,1.706907,11.227783,20,1.143485,0.058231,18.926549
2,0.100000,0.500000,0.180000,0.800000,1,0,50.916758,1.706861,11.086970,0,1.129025,0.052704,11.719414
2,0.100000,0.500000,0.180000,1,1,0,50.917922,1.706871,11.086416,30,1.128995,0.052692,22.218718
2,0.200000,0,0.010000,0,1,0,52.018750,1.716160,10.288555,80,1.055449,0.023437,38.569804
2,0.200000,0,0.010000,0.200000,1,0,52.018837,1.716161,10.292654,80,1.053856,0.022781,38.566028
2,0.200000,0,0.010000,0.400000,1,0,52.021884,1.716186,10.288633,60,1.053629,0.022688,31.560886
2,0.200000,0,0.010000,0.600000,1,0,52.023999,1.716204,10.388101,80,1.074286,0.031120,38.761542
2,0.200000,0,0.010000,0.800000,1,0,52.017177,1.716147,10.381525,100,1.071360,0.029936,45.740752
2,0.200000,0,0.010000,1,1,0,52.017406,1.716149,10.311062,80,1.063938,0.026916,38.634060
2,0.200000,0,0.044000,0,1,0,59.486908,1.774421,11.278407,80,1.271650,0.104368,40.530818
2,0.200000,0,0.044000,0.200000,1,0,59.489856,1.774443,11.391449,70,1.281448,0.107701,37.183862
2,0.200000,0,0.044000,0.400000,1,0,59.524380,1.774695,11.520168,90,1.322777,0.121487,44.478009
2,0.200000,0,0.044000,0.600000,1,0,59.539612,1.774806,11.546434,80,1.338038,0.126469,41.064057
2,0.200000,0,0.044000,0.800000,1,0,59.482520,1.774389,11.245691,70,1.279971,0.107200,37.032093
2,0.200000,0,0.044000,1,1,0,59.479264,1.774366,11.492464,60,1.318276,0.120006,33.932541
2,0.200000,0,0.078000,0,1,0,68.014055,1.832599,12.168176,80,1.540804,0.187747,42.421144
2,0.200000,0,0.078000,0.200000,1,0,68.111945,1.833223,12.505219,90,1.533514,0.185688,46.233473
2,0.200000,0,0.078000,0.400000,1,0,67.914862,1.831965,12.069843,70,1.509643,0.178874,38.716335
2,0.200000,0,0.078000,0.600000,1,0,67.954908,1.832221,12.020725,70,1.447064,0.160488,38.446579
2,0.200000,0,0.078000,0.800000,1,0,68.064525,1.832921,12.224992,70,1.518573,0.181436,38.902221
2,0.200000,0,0.078000,1,1,0,67.979245,1.832376,12.404907,70,1.462779,0.165179,38.887053
2,0.200000,0,0.112000,0,1,0,77.490835,1.889250,13.209756,90,1.833856,0.263365,47.870139
2,0.200000,0,0.112000,0.200000,1,0,78.035825,1.892294,13.163796,50,1.846317,0.266306,33.859470
2,0.200000,0,0.112000,0.400000,1,0,77.486395,1.889225,12.466081,70,1.618931,0.209228,39.476821
2,0.200000,0,0.112000,0.600000,1,0,77.584103,1.889773,13.287880,60,1.792265,0.253402,37.328706
2,0.200000,0,0.112000,0.800000,1,0,78.213403,1.893281,13.860563,90,1.951319,0.290328,48.844501
2,0.200000,0,0.112000,1,1,0,77.534483,1.889495,13.516770,80,1.795111,0.254091,44.565867
2,0.200000,0,0.146000,0,1,0,88.921647,1.949007,13.689875,60,2.048498,0.311436,38.427101
2,0.200000,0,0.146000,0.200000,1,0,88.255458,1.945742,13.011838,80,2.111743,0.324641,44.907531
2,0.200000,0,0.146000,0.400000,1,0,88.071784,1.944837,12.855631,60,1.867195,0.271190,37.109907
2,0.200000,0,0.146000,0.600000,1,0,89.044616,1.949608,13.906223,80,2.171550,0.336770,45.947460
2,0.200000,0,0.146000,0.800000,1,0,89.502374,1.951835,14.852363,60,2.325834,0.366579,40.251307
2,0.200000,0,0.146000,1,1,0,89.609139,1.952352,14.665574,70,2.168100,0.336079,43.198527
2,0.200000,0,0.180000,0,1,0,101.066264,2.004606,14.738479,70,2.253881,0.352931,43.473650
2,0.200000,0,0.180000,0.200000,1,0,101.368829,2.005904,14.290239,80,2.410747,0.382152,46.876058
2,0.200000,0,0.180000,0.400000,1,0,101.252730,2.005407,14.042372,80,2.225918,0.347509,46.212483
2,0.200000,0,0.180000,0.600000,1,0,101.279522,2.005522,14.947274,70,2.340029,0.369221,43.877929
2,0.200000,0,0.180000,0.800000,1,0,100.908715,2.003929,14.065927,60,2.199469,0.342318,39.173742
2,0.200000,0,0.180000,1,1,0,101.787168,2.007693,14.669204,80,2.425752,0.384846,47.287360
2,0.200000,0.100000,0.010000,0,1,0,50.209792,1.700788,10.093415,10,1.013519,0.005832,13.663397
2,0.200000,0.100000,0.010000,0.200000,1,0,50.208190,1.700775,10.083805,10,1.012560,0.005421,13.648857
2,0.200000,0.100000,0.010000,0.400000,1,0,50.209384,1.700785,10.091625,30,1.013376,0.005771,20.660873
2,0.200000,0.100000,0.010000,0.600000,1,0,50.206653,1.700761,10.118917,20,1.016065,0.006922,17.201976
2,0.200000,0.100000,0.010000,0.800000,1,0,50.206992,1.700764,10.100869,10,1.014255,0.006147,13.674634
